ID,tariff,stimulus,kwh_2009_08,kwh_2009_09,kwh_2009_10,kwh_2009_11,kwh_2009_12,kwh_2010_01,kwh_2010_02,kwh_2010_03,kwh_2010_04,kwh_2010_05,kwh_2010_06,kwh_2010_07,kwh_2010_08,kwh_2010_09,D_410_2,D_410_3,D_420_2.0,D_420_3.0,D_420_4.0,D_420_5.0,D_420_6.0,D_420_7.0,D_43111_2.0,D_43111_3.0,D_43111_4.0,D_43111_5.0,D_43111_6.0,D_405_2,D_43521_2.0,D_43521_3.0,D_43521_4.0,D_43521_5.0,D_43521_6.0,D_43521_7.0,D_470.1_1,D_470.2_1,D_470.3_1,D_470.4_1,D_470.5_1,D_470.6_1,D_4701.1_1,D_4701.2_1,D_4701.3_1,D_4701.4_1,D_4701.5_1,D_4701.6_1,D_4701.7_1,D_4701.8_1,D_470.7_1,D_5414_2,D_5414_3,D_5418_2,D_5418_3,D_5418_4,D_5418_5,D_5418_6
1989,E,E,215.15899999999985,253.17650000000003,268.20850000000047,292.83949999999965,255.83999999999924,281.6524999999998,252.08400000000026,256.11850000000027,228.68749999999991,237.82799999999926,210.08099999999985,196.77999999999997,194.0979999999994,234.33199999999997,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2003,E,E,296.3819999999997,369.0694999999997,383.207,437.00350000000077,575.6980000000004,909.1625000000013,412.43550000000016,400.0000000000005,374.54100000000005,390.55950000000087,300.8964999999997,229.64199999999963,246.53849999999974,368.14500000000055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2008,B,4,401.57149999999984,335.6339999999994,307.8274999999997,410.7749999999994,469.31750000000017,422.1094999999987,323.7374999999999,298.8380000000003,302.5949999999998,383.373499999999,415.3880000000004,353.7455000000007,376.2215000000009,286.73149999999987,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2009,B,4,597.4820000000004,632.9345000000009,692.9569999999983,773.2345,908.7385000000011,775.7564999999997,585.7325000000002,581.9254999999996,583.2680000000012,684.1280000000006,576.8790000000008,566.3270000000002,579.8480000000001,573.0019999999995,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2018,E,E,311.0364999999997,337.811,396.3289999999994,434.0924999999993,530.2185000000003,523.687500000001,424.58999999999986,393.19300000000015,241.06650000000062,332.9005000000003,305.35250000000025,334.2035000000003,350.76250000000016,386.9065,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,E,E,551.5204999999986,501.149,550.1140000000008,630.3454999999993,703.8054999999996,665.4320000000008,518.7065000000003,566.2164999999998,460.66499999999945,466.3445000000017,458.37249999999983,539.3215000000008,576.2390000000008,610.4920000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2023,E,E,267.3039999999996,272.5835000000002,337.295,371.9709999999997,416.7444999999999,456.33000000000015,322.4784999999992,318.2245000000003,272.70499999999976,275.17,513.2970000000004,637.8695000000001,606.6925000000008,401.6055000000005,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2029,E,E,173.49249999999958,205.86000000000027,234.50850000000025,190.0255000000002,301.1470000000001,264.7825,217.5755000000001,201.588,235.29449999999997,242.7585,200.02949999999973,205.65499999999943,169.8144999999997,194.36350000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2033,E,E,150.3800000000002,134.18649999999994,170.5374999999998,178.9070000000003,177.74300000000042,206.4765000000006,164.51050000000012,155.9780000000001,132.05350000000013,133.2060000000001,122.39850000000007,115.804,130.4594999999999,124.38450000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2036,E,E,245.61799999999974,235.76949999999985,273.6354999999997,301.2205,280.74300000000005,308.043,231.63799999999947,240.42849999999962,243.37450000000007,295.94,252.39900000000026,269.37600000000026,268.3324999999999,286.6805000000004,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2041,E,E,353.18300000000016,370.3305000000006,373.17700000000025,407.0985000000003,445.5194999999997,325.4709999999997,296.6839999999997,384.4215000000013,362.25849999999946,339.5449999999998,345.00950000000006,369.68050000000017,352.12449999999984,356.59049999999945,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2046,E,E,491.8605000000005,476.6430000000008,585.9019999999994,572.1114999999992,381.55599999999987,631.7859999999993,416.6970000000005,373.73149999999947,379.2869999999999,415.05900000000025,205.8180000000008,356.97349999999983,457.5535000000006,380.95050000000015,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2049,E,E,295.0740000000001,397.92100000000033,453.4964999999993,369.6299999999998,453.51800000000037,438.75250000000085,401.45150000000086,311.7369999999999,354.0934999999992,377.2265000000002,332.3669999999995,231.5559999999997,263.42100000000045,343.0284999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2055,E,E,179.42399999999913,174.19149999999874,180.47449999999944,231.2774999999992,351.15049999999917,192.492,246.7494999999995,273.9794999999987,206.68849999999958,191.36550000000042,181.06950000000003,190.9499999999994,197.4764999999989,187.455,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2062,B,4,729.8324999999986,730.4414999999998,1109.5165000000004,1208.9734999999996,1170.633000000004,1191.2799999999975,1093.2375000000004,1016.8964999999993,719.2599999999992,854.4244999999997,586.0669999999994,567.0925,605.1450000000012,818.3104999999998,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2080,E,E,258.4214999999997,268.7400000000004,330.3579999999999,385.95899999999926,418.1105000000005,396.8780000000006,333.2410000000006,316.6324999999998,265.24850000000004,273.54300000000006,257.5825000000001,274.4100000000004,273.3710000000001,294.0040000000003,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2095,E,E,307.8139999999999,359.79649999999987,396.1489999999995,448.5545000000006,561.2555000000007,463.831000000001,376.7015000000003,398.10049999999944,392.66399999999913,357.68899999999934,276.7704999999998,321.29999999999933,358.32349999999917,380.05300000000017,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2099,E,E,457.0460000000009,527.0560000000015,531.1815,485.8505,500.05800000000056,599.0744999999994,324.94299999999987,295.3829999999997,310.1635,308.03899999999925,289.96700000000067,259.3774999999998,313.4710000000002,315.7325,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2103,E,E,224.46250000000026,187.7635000000003,257.51649999999955,268.27750000000043,324.26749999999976,325.8385000000005,279.71250000000055,279.18949999999967,218.07599999999974,210.8659999999997,173.79149999999996,165.2594999999996,187.04450000000026,197.968,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2104,E,E,376.5610000000003,336.4890000000001,375.16699999999975,423.1690000000002,481.6100000000005,459.59650000000056,427.86600000000016,477.322999999999,454.9809999999998,415.18600000000106,438.9174999999997,437.2739999999994,449.94349999999986,399.09299999999985,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2105,E,E,403.8709999999997,381.2054999999997,449.65200000000016,480.18799999999914,514.6360000000002,479.6980000000004,436.59749999999946,431.9129999999989,381.21949999999975,371.03449999999947,343.95250000000016,336.0515000000001,401.62800000000055,399.25300000000084,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2106,E,E,160.13399999999982,236.6710000000001,216.5584999999995,186.74400000000003,161.15099999999924,157.53750000000102,86.85300000000053,112.47700000000064,165.08200000000082,101.8204999999997,72.63899999999997,121.71600000000021,55.9370000000001,84.30999999999963,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2109,E,E,302.3010000000001,411.19900000000035,445.87749999999977,505.0625000000003,721.2415000000003,654.6790000000005,497.1114999999997,472.67650000000083,395.29800000000006,393.379,330.57749999999953,257.3435,308.5620000000004,349.0365000000001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2110,E,E,187.85850000000056,97.38499999999996,268.82100000000054,704.532499999998,1020.3625000000003,1305.522500000002,962.626,352.4085000000003,540.8080000000011,299.788999999999,184.32599999999968,216.5110000000001,161.16949999999986,288.3579999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2112,B,4,95.43250000000042,80.76600000000037,79.67650000000015,79.88499999999998,90.35150000000007,86.6430000000004,75.6695000000001,82.1219999999999,93.86099999999979,119.71599999999985,104.7040000000001,104.28900000000007,100.65400000000021,97.54049999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2121,E,E,208.9699999999999,193.77399999999963,188.06800000000013,307.83950000000027,285.6495000000004,320.92799999999943,206.72749999999982,211.67849999999996,190.8135000000001,191.08349999999984,157.40549999999988,163.54350000000017,166.11850000000024,181.13150000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2140,E,E,178.2269999999996,190.99850000000038,215.26250000000005,231.8144999999999,209.05749999999995,153.6525000000005,156.70050000000015,155.55800000000016,233.1310000000003,167.38249999999996,127.08300000000007,122.00049999999996,117.55099999999986,192.9835,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2143,B,4,184.93300000000042,190.11950000000016,182.4230000000001,240.76550000000032,234.76050000000006,343.40600000000063,233.61550000000042,237.10550000000026,190.282,154.00499999999985,162.21699999999976,139.73299999999998,194.998,178.03800000000018,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2146,B,4,412.8320000000003,416.1684999999993,193.47449999999992,324.867,361.8104999999998,313.17299999999983,264.242,303.3679999999997,319.968,334.8839999999998,339.1050000000008,355.68400000000014,437.9239999999999,419.30950000000007,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2160,E,E,280.5085,252.61799999999988,279.1015000000003,292.7025000000001,326.2124999999998,308.81949999999983,277.66599999999994,293.2570000000002,289.8809999999995,252.541,238.30150000000012,328.5295000000004,255.02649999999923,249.9574999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2185,E,E,454.1750000000007,510.4825000000006,534.9269999999996,547.2960000000004,597.461000000001,608.1350000000014,524.0009999999993,563.2664999999995,469.5414999999999,448.3044999999999,456.83350000000013,331.8319999999997,423.23450000000014,498.62800000000084,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2194,E,E,147.02249999999978,137.5214999999997,153.61549999999966,162.39949999999985,188.7315,196.14350000000053,147.1765000000001,166.06449999999955,147.86249999999956,140.8829999999998,135.55050000000014,86.12650000000002,140.79200000000014,148.4115000000001,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2231,E,E,316.0505000000004,253.0934999999997,300.4230000000003,332.6805000000001,478.2464999999997,435.64799999999946,320.90750000000025,309.4105000000002,317.29600000000056,262.8060000000001,220.38900000000007,254.20549999999992,269.6850000000002,258.8455000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2235,E,E,214.2185000000002,229.12500000000014,248.0204999999999,251.31449999999995,384.08949999999936,316.9780000000001,262.1774999999995,256.251,250.01799999999992,221.47049999999973,237.7029999999997,223.55699999999982,236.14599999999984,247.22349999999958,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2238,E,E,501.13449999999983,541.1479999999998,631.5034999999998,676.6680000000008,768.6445000000009,716.6635000000018,565.6985000000002,800.9090000000008,566.8850000000001,560.5040000000001,458.9624999999994,443.10650000000055,628.7404999999999,636.5959999999992,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2241,B,4,66.95449999999998,67.73250000000004,78.13700000000044,107.39300000000004,90.02150000000053,76.4585000000005,63.7370000000001,74.36500000000053,66.46200000000024,83.74600000000008,64.48599999999996,71.07350000000008,62.67299999999993,72.78000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2253,B,4,436.9459999999986,436.9565000000004,519.1629999999992,526.2594999999994,513.2269999999995,609.2199999999998,481.783,458.15249999999986,434.61300000000006,361.8725000000002,373.1554999999997,387.53199999999975,385.68550000000016,350.87500000000085,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2259,E,E,180.3279999999997,192.5614999999998,260.7925,162.41849999999968,185.5164999999999,207.3229999999997,208.51599999999922,244.5090000000004,309.44650000000007,340.6604999999996,228.32550000000003,206.5465000000003,237.1539999999998,294.0769999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2260,E,E,228.06299999999993,210.22450000000015,249.41100000000043,237.75700000000117,238.2775000000008,266.5364999999997,227.7949999999996,216.50599999999974,240.7675000000004,233.78750000000008,229.5905000000004,224.06399999999988,193.1570000000006,227.53899999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2263,E,E,199.29300000000018,205.6095,194.914,280.4035000000004,317.12000000000006,346.7040000000004,267.4920000000006,257.36199999999985,160.9329999999999,155.67949999999988,137.75699999999995,151.1679999999999,207.8785000000002,212.99199999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2264,E,E,327.6539999999996,340.88949999999994,397.8629999999994,663.2525000000004,826.7569999999997,851.9069999999997,656.8155000000007,641.0310000000006,536.4754999999999,478.15450000000016,370.32050000000055,426.17599999999936,414.34950000000015,333.196,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2265,E,E,279.4380000000004,297.1135000000001,320.5015,383.24050000000017,408.4964999999993,372.82799999999963,305.7129999999998,320.2280000000004,281.2835000000002,293.37600000000043,276.2405000000004,283.60449999999963,304.70950000000005,307.2874999999998,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2278,E,E,348.03149999999954,377.85000000000014,442.6859999999999,480.7235000000002,560.1899999999991,503.08200000000016,443.97349999999983,436.29349999999977,348.8609999999997,454.76850000000115,467.0549999999997,486.119,501.2930000000007,455.9164999999997,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2289,E,E,61.278500000000115,47.98550000000015,60.25199999999996,56.06650000000011,59.057500000000374,72.74900000000036,43.465500000000326,72.72300000000028,56.63100000000031,54.1515000000002,60.31550000000009,61.168000000000156,63.1020000000001,53.70100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2314,E,E,411.1945000000004,391.07949999999977,427.1079999999997,482.7494999999994,618.515999999999,559.0115000000011,415.521,439.9110000000004,390.7960000000004,390.27550000000025,337.16800000000006,370.0049999999998,401.2364999999999,382.52149999999983,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2331,E,E,579.009,577.154500000001,563.3460000000008,643.8145000000006,652.9220000000008,574.4740000000005,496.87550000000056,517.1350000000001,600.2379999999997,580.5755000000009,569.9870000000008,560.4685000000004,564.7905000000002,523.5009999999994,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333,B,4,99.17750000000008,91.46450000000016,119.44199999999985,115.20500000000006,147.96249999999975,129.01699999999994,116.31099999999971,113.95649999999962,105.64750000000015,110.84800000000016,104.02449999999996,110.06049999999996,106.90500000000021,99.84050000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
