date,year,month,day,hour,minute,hour_cer,day_cer,ym
2009-02-07 00:00:00,2009,2,7,20,30,42,38,2009-02
2009-02-07 00:00:00,2009,2,7,21,0,43,38,2009-02
2009-02-07 00:00:00,2009,2,7,21,30,44,38,2009-02
2009-02-07 00:00:00,2009,2,7,22,0,45,38,2009-02
2009-02-07 00:00:00,2009,2,7,22,30,46,38,2009-02
2009-02-07 00:00:00,2009,2,7,23,0,47,38,2009-02
2009-02-07 00:00:00,2009,2,7,23,30,48,38,2009-02
2009-02-08 00:00:00,2009,2,8,0,0,1,39,2009-02
2009-02-08 00:00:00,2009,2,8,0,30,2,39,2009-02
2009-02-08 00:00:00,2009,2,8,1,0,3,39,2009-02
2009-02-08 00:00:00,2009,2,8,1,30,4,39,2009-02
2009-02-08 00:00:00,2009,2,8,2,0,5,39,2009-02
2009-02-08 00:00:00,2009,2,8,2,30,6,39,2009-02
2009-02-08 00:00:00,2009,2,8,3,0,7,39,2009-02
2009-02-08 00:00:00,2009,2,8,3,30,8,39,2009-02
2009-02-08 00:00:00,2009,2,8,4,0,9,39,2009-02
2009-02-08 00:00:00,2009,2,8,4,30,10,39,2009-02
2009-02-08 00:00:00,2009,2,8,5,0,11,39,2009-02
2009-02-08 00:00:00,2009,2,8,5,30,12,39,2009-02
2009-02-08 00:00:00,2009,2,8,6,0,13,39,2009-02
2009-02-08 00:00:00,2009,2,8,6,30,14,39,2009-02
2009-02-08 00:00:00,2009,2,8,7,0,15,39,2009-02
2009-02-08 00:00:00,2009,2,8,7,30,16,39,2009-02
2009-02-08 00:00:00,2009,2,8,8,0,17,39,2009-02
2009-02-08 00:00:00,2009,2,8,8,30,18,39,2009-02
2009-02-08 00:00:00,2009,2,8,9,0,19,39,2009-02
2009-02-08 00:00:00,2009,2,8,9,30,20,39,2009-02
2009-02-08 00:00:00,2009,2,8,10,0,21,39,2009-02
2009-02-08 00:00:00,2009,2,8,10,30,22,39,2009-02
2009-02-08 00:00:00,2009,2,8,11,0,23,39,2009-02
2009-02-08 00:00:00,2009,2,8,11,30,24,39,2009-02
2009-02-08 00:00:00,2009,2,8,12,0,25,39,2009-02
2009-02-08 00:00:00,2009,2,8,12,30,26,39,2009-02
2009-02-08 00:00:00,2009,2,8,13,0,27,39,2009-02
2009-02-08 00:00:00,2009,2,8,13,30,28,39,2009-02
2009-02-08 00:00:00,2009,2,8,14,0,29,39,2009-02
2009-02-08 00:00:00,2009,2,8,14,30,30,39,2009-02
2009-02-08 00:00:00,2009,2,8,15,0,31,39,2009-02
2009-02-08 00:00:00,2009,2,8,15,30,32,39,2009-02
2009-02-08 00:00:00,2009,2,8,16,0,33,39,2009-02
2009-02-08 00:00:00,2009,2,8,16,30,34,39,2009-02
2009-02-08 00:00:00,2009,2,8,17,0,35,39,2009-02
2009-02-08 00:00:00,2009,2,8,17,30,36,39,2009-02
2009-02-08 00:00:00,2009,2,8,18,0,37,39,2009-02
2009-02-08 00:00:00,2009,2,8,18,30,38,39,2009-02
2009-02-08 00:00:00,2009,2,8,19,0,39,39,2009-02
2009-02-08 00:00:00,2009,2,8,19,30,40,39,2009-02
2009-02-08 00:00:00,2009,2,8,20,0,41,39,2009-02
2009-02-08 00:00:00,2009,2,8,20,30,42,39,2009-02
2009-02-08 00:00:00,2009,2,8,21,0,43,39,2009-02
2009-02-08 00:00:00,2009,2,8,21,30,44,39,2009-02
2009-02-08 00:00:00,2009,2,8,22,0,45,39,2009-02
2009-02-08 00:00:00,2009,2,8,22,30,46,39,2009-02
2009-02-08 00:00:00,2009,2,8,23,0,47,39,2009-02
2009-02-08 00:00:00,2009,2,8,23,30,48,39,2009-02
2009-02-09 00:00:00,2009,2,9,0,0,1,40,2009-02
2009-02-09 00:00:00,2009,2,9,0,30,2,40,2009-02
2009-02-09 00:00:00,2009,2,9,1,0,3,40,2009-02
2009-02-09 00:00:00,2009,2,9,1,30,4,40,2009-02
2009-02-09 00:00:00,2009,2,9,2,0,5,40,2009-02
2009-02-09 00:00:00,2009,2,9,2,30,6,40,2009-02
2009-02-09 00:00:00,2009,2,9,3,0,7,40,2009-02
2009-02-09 00:00:00,2009,2,9,3,30,8,40,2009-02
2009-02-09 00:00:00,2009,2,9,4,0,9,40,2009-02
2009-02-09 00:00:00,2009,2,9,4,30,10,40,2009-02
2009-02-09 00:00:00,2009,2,9,5,0,11,40,2009-02
2009-02-09 00:00:00,2009,2,9,5,30,12,40,2009-02
2009-02-09 00:00:00,2009,2,9,6,0,13,40,2009-02
2009-02-09 00:00:00,2009,2,9,6,30,14,40,2009-02
2009-02-09 00:00:00,2009,2,9,7,0,15,40,2009-02
2009-02-09 00:00:00,2009,2,9,7,30,16,40,2009-02
2009-02-09 00:00:00,2009,2,9,8,0,17,40,2009-02
2009-02-09 00:00:00,2009,2,9,8,30,18,40,2009-02
2009-02-09 00:00:00,2009,2,9,9,0,19,40,2009-02
2009-02-09 00:00:00,2009,2,9,9,30,20,40,2009-02
2009-02-09 00:00:00,2009,2,9,10,0,21,40,2009-02
2009-02-09 00:00:00,2009,2,9,10,30,22,40,2009-02
2009-02-09 00:00:00,2009,2,9,11,0,23,40,2009-02
2009-02-09 00:00:00,2009,2,9,11,30,24,40,2009-02
2009-02-09 00:00:00,2009,2,9,12,0,25,40,2009-02
2009-02-09 00:00:00,2009,2,9,12,30,26,40,2009-02
2009-02-09 00:00:00,2009,2,9,13,0,27,40,2009-02
2009-02-09 00:00:00,2009,2,9,13,30,28,40,2009-02
2009-02-09 00:00:00,2009,2,9,14,0,29,40,2009-02
2009-02-09 00:00:00,2009,2,9,14,30,30,40,2009-02
2009-02-09 00:00:00,2009,2,9,15,0,31,40,2009-02
2009-02-09 00:00:00,2009,2,9,15,30,32,40,2009-02
2009-02-09 00:00:00,2009,2,9,16,0,33,40,2009-02
2009-02-09 00:00:00,2009,2,9,16,30,34,40,2009-02
2009-02-09 00:00:00,2009,2,9,17,0,35,40,2009-02
2009-02-09 00:00:00,2009,2,9,17,30,36,40,2009-02
2009-02-09 00:00:00,2009,2,9,18,0,37,40,2009-02
2009-02-09 00:00:00,2009,2,9,18,30,38,40,2009-02
2009-02-09 00:00:00,2009,2,9,19,0,39,40,2009-02
2009-02-09 00:00:00,2009,2,9,19,30,40,40,2009-02
2009-02-09 00:00:00,2009,2,9,20,0,41,40,2009-02
2009-02-09 00:00:00,2009,2,9,20,30,42,40,2009-02
2009-02-09 00:00:00,2009,2,9,21,0,43,40,2009-02
2009-02-09 00:00:00,2009,2,9,21,30,44,40,2009-02
2009-02-09 00:00:00,2009,2,9,22,0,45,40,2009-02
2009-02-09 00:00:00,2009,2,9,22,30,46,40,2009-02
2009-02-09 00:00:00,2009,2,9,23,0,47,40,2009-02
2009-02-09 00:00:00,2009,2,9,23,30,48,40,2009-02
2009-02-10 00:00:00,2009,2,10,0,0,1,41,2009-02
2009-02-10 00:00:00,2009,2,10,0,30,2,41,2009-02
2009-02-10 00:00:00,2009,2,10,1,0,3,41,2009-02
2009-02-10 00:00:00,2009,2,10,1,30,4,41,2009-02
2009-02-10 00:00:00,2009,2,10,2,0,5,41,2009-02
2009-02-10 00:00:00,2009,2,10,2,30,6,41,2009-02
2009-02-10 00:00:00,2009,2,10,3,0,7,41,2009-02
2009-02-10 00:00:00,2009,2,10,3,30,8,41,2009-02
2009-02-10 00:00:00,2009,2,10,4,0,9,41,2009-02
2009-02-10 00:00:00,2009,2,10,4,30,10,41,2009-02
2009-02-10 00:00:00,2009,2,10,5,0,11,41,2009-02
2009-02-10 00:00:00,2009,2,10,5,30,12,41,2009-02
2009-02-10 00:00:00,2009,2,10,6,0,13,41,2009-02
2009-02-10 00:00:00,2009,2,10,6,30,14,41,2009-02
2009-02-10 00:00:00,2009,2,10,7,0,15,41,2009-02
2009-02-10 00:00:00,2009,2,10,7,30,16,41,2009-02
2009-02-10 00:00:00,2009,2,10,8,0,17,41,2009-02
2009-02-10 00:00:00,2009,2,10,8,30,18,41,2009-02
2009-02-10 00:00:00,2009,2,10,9,0,19,41,2009-02
2009-02-10 00:00:00,2009,2,10,9,30,20,41,2009-02
2009-02-10 00:00:00,2009,2,10,10,0,21,41,2009-02
2009-02-10 00:00:00,2009,2,10,10,30,22,41,2009-02
2009-02-10 00:00:00,2009,2,10,11,0,23,41,2009-02
2009-02-10 00:00:00,2009,2,10,11,30,24,41,2009-02
2009-02-10 00:00:00,2009,2,10,12,0,25,41,2009-02
2009-02-10 00:00:00,2009,2,10,12,30,26,41,2009-02
2009-02-10 00:00:00,2009,2,10,13,0,27,41,2009-02
2009-02-10 00:00:00,2009,2,10,13,30,28,41,2009-02
2009-02-10 00:00:00,2009,2,10,14,0,29,41,2009-02
2009-02-10 00:00:00,2009,2,10,14,30,30,41,2009-02
2009-02-10 00:00:00,2009,2,10,15,0,31,41,2009-02
2009-02-10 00:00:00,2009,2,10,15,30,32,41,2009-02
2009-02-10 00:00:00,2009,2,10,16,0,33,41,2009-02
2009-02-10 00:00:00,2009,2,10,16,30,34,41,2009-02
2009-02-10 00:00:00,2009,2,10,17,0,35,41,2009-02
2009-02-10 00:00:00,2009,2,10,17,30,36,41,2009-02
2009-02-10 00:00:00,2009,2,10,18,0,37,41,2009-02
2009-02-10 00:00:00,2009,2,10,18,30,38,41,2009-02
2009-02-10 00:00:00,2009,2,10,19,0,39,41,2009-02
2009-02-10 00:00:00,2009,2,10,19,30,40,41,2009-02
2009-02-10 00:00:00,2009,2,10,20,0,41,41,2009-02
2009-02-10 00:00:00,2009,2,10,20,30,42,41,2009-02
2009-02-10 00:00:00,2009,2,10,21,0,43,41,2009-02
2009-02-10 00:00:00,2009,2,10,21,30,44,41,2009-02
2009-02-10 00:00:00,2009,2,10,22,0,45,41,2009-02
2009-02-10 00:00:00,2009,2,10,22,30,46,41,2009-02
2009-02-10 00:00:00,2009,2,10,23,0,47,41,2009-02
2009-02-10 00:00:00,2009,2,10,23,30,48,41,2009-02
2009-02-11 00:00:00,2009,2,11,0,0,1,42,2009-02
2009-02-11 00:00:00,2009,2,11,0,30,2,42,2009-02
2009-02-11 00:00:00,2009,2,11,1,0,3,42,2009-02
2009-02-11 00:00:00,2009,2,11,1,30,4,42,2009-02
2009-02-11 00:00:00,2009,2,11,2,0,5,42,2009-02
2009-02-11 00:00:00,2009,2,11,2,30,6,42,2009-02
2009-02-11 00:00:00,2009,2,11,3,0,7,42,2009-02
2009-02-11 00:00:00,2009,2,11,3,30,8,42,2009-02
2009-02-11 00:00:00,2009,2,11,4,0,9,42,2009-02
2009-02-11 00:00:00,2009,2,11,4,30,10,42,2009-02
2009-02-11 00:00:00,2009,2,11,5,0,11,42,2009-02
2009-02-11 00:00:00,2009,2,11,5,30,12,42,2009-02
2009-02-11 00:00:00,2009,2,11,6,0,13,42,2009-02
2009-02-11 00:00:00,2009,2,11,6,30,14,42,2009-02
2009-02-11 00:00:00,2009,2,11,7,0,15,42,2009-02
2009-02-11 00:00:00,2009,2,11,7,30,16,42,2009-02
2009-02-11 00:00:00,2009,2,11,8,0,17,42,2009-02
2009-02-11 00:00:00,2009,2,11,8,30,18,42,2009-02
2009-02-11 00:00:00,2009,2,11,9,0,19,42,2009-02
2009-02-11 00:00:00,2009,2,11,9,30,20,42,2009-02
2009-02-11 00:00:00,2009,2,11,10,0,21,42,2009-02
2009-02-11 00:00:00,2009,2,11,10,30,22,42,2009-02
2009-02-11 00:00:00,2009,2,11,11,0,23,42,2009-02
2009-02-11 00:00:00,2009,2,11,11,30,24,42,2009-02
2009-02-11 00:00:00,2009,2,11,12,0,25,42,2009-02
2009-02-11 00:00:00,2009,2,11,12,30,26,42,2009-02
2009-02-11 00:00:00,2009,2,11,13,0,27,42,2009-02
2009-02-11 00:00:00,2009,2,11,13,30,28,42,2009-02
2009-02-11 00:00:00,2009,2,11,14,0,29,42,2009-02
2009-02-11 00:00:00,2009,2,11,14,30,30,42,2009-02
2009-02-11 00:00:00,2009,2,11,15,0,31,42,2009-02
2009-02-11 00:00:00,2009,2,11,15,30,32,42,2009-02
2009-02-11 00:00:00,2009,2,11,16,0,33,42,2009-02
2009-02-11 00:00:00,2009,2,11,16,30,34,42,2009-02
2009-02-11 00:00:00,2009,2,11,17,0,35,42,2009-02
2009-02-11 00:00:00,2009,2,11,17,30,36,42,2009-02
2009-02-11 00:00:00,2009,2,11,18,0,37,42,2009-02
2009-02-11 00:00:00,2009,2,11,18,30,38,42,2009-02
2009-02-11 00:00:00,2009,2,11,19,0,39,42,2009-02
2009-02-11 00:00:00,2009,2,11,19,30,40,42,2009-02
2009-02-11 00:00:00,2009,2,11,20,0,41,42,2009-02
2009-02-11 00:00:00,2009,2,11,20,30,42,42,2009-02
2009-02-11 00:00:00,2009,2,11,21,0,43,42,2009-02
2009-02-11 00:00:00,2009,2,11,21,30,44,42,2009-02
2009-02-11 00:00:00,2009,2,11,22,0,45,42,2009-02
2009-02-11 00:00:00,2009,2,11,22,30,46,42,2009-02
2009-02-11 00:00:00,2009,2,11,23,0,47,42,2009-02
2009-02-11 00:00:00,2009,2,11,23,30,48,42,2009-02
2009-02-12 00:00:00,2009,2,12,0,0,1,43,2009-02
2009-02-12 00:00:00,2009,2,12,0,30,2,43,2009-02
2009-02-12 00:00:00,2009,2,12,1,0,3,43,2009-02
2009-02-12 00:00:00,2009,2,12,1,30,4,43,2009-02
2009-02-12 00:00:00,2009,2,12,2,0,5,43,2009-02
2009-02-12 00:00:00,2009,2,12,2,30,6,43,2009-02
2009-02-12 00:00:00,2009,2,12,3,0,7,43,2009-02
2009-02-12 00:00:00,2009,2,12,3,30,8,43,2009-02
2009-02-12 00:00:00,2009,2,12,4,0,9,43,2009-02
2009-02-12 00:00:00,2009,2,12,4,30,10,43,2009-02
2009-02-12 00:00:00,2009,2,12,5,0,11,43,2009-02
2009-02-12 00:00:00,2009,2,12,5,30,12,43,2009-02
2009-02-12 00:00:00,2009,2,12,6,0,13,43,2009-02
2009-02-12 00:00:00,2009,2,12,6,30,14,43,2009-02
2009-02-12 00:00:00,2009,2,12,7,0,15,43,2009-02
2009-02-12 00:00:00,2009,2,12,7,30,16,43,2009-02
2009-02-12 00:00:00,2009,2,12,8,0,17,43,2009-02
2009-02-12 00:00:00,2009,2,12,8,30,18,43,2009-02
2009-02-12 00:00:00,2009,2,12,9,0,19,43,2009-02
2009-02-12 00:00:00,2009,2,12,9,30,20,43,2009-02
2009-02-12 00:00:00,2009,2,12,10,0,21,43,2009-02
2009-02-12 00:00:00,2009,2,12,10,30,22,43,2009-02
2009-02-12 00:00:00,2009,2,12,11,0,23,43,2009-02
2009-02-12 00:00:00,2009,2,12,11,30,24,43,2009-02
2009-02-12 00:00:00,2009,2,12,12,0,25,43,2009-02
2009-02-12 00:00:00,2009,2,12,12,30,26,43,2009-02
2009-02-12 00:00:00,2009,2,12,13,0,27,43,2009-02
2009-02-12 00:00:00,2009,2,12,13,30,28,43,2009-02
2009-02-12 00:00:00,2009,2,12,14,0,29,43,2009-02
2009-02-12 00:00:00,2009,2,12,14,30,30,43,2009-02
2009-02-12 00:00:00,2009,2,12,15,0,31,43,2009-02
2009-02-12 00:00:00,2009,2,12,15,30,32,43,2009-02
2009-02-12 00:00:00,2009,2,12,16,0,33,43,2009-02
2009-02-12 00:00:00,2009,2,12,16,30,34,43,2009-02
2009-02-12 00:00:00,2009,2,12,17,0,35,43,2009-02
2009-02-12 00:00:00,2009,2,12,17,30,36,43,2009-02
2009-02-12 00:00:00,2009,2,12,18,0,37,43,2009-02
2009-02-12 00:00:00,2009,2,12,18,30,38,43,2009-02
2009-02-12 00:00:00,2009,2,12,19,0,39,43,2009-02
2009-02-12 00:00:00,2009,2,12,19,30,40,43,2009-02
2009-02-12 00:00:00,2009,2,12,20,0,41,43,2009-02
2009-02-12 00:00:00,2009,2,12,20,30,42,43,2009-02
2009-02-12 00:00:00,2009,2,12,21,0,43,43,2009-02
2009-02-12 00:00:00,2009,2,12,21,30,44,43,2009-02
2009-02-12 00:00:00,2009,2,12,22,0,45,43,2009-02
2009-02-12 00:00:00,2009,2,12,22,30,46,43,2009-02
2009-02-12 00:00:00,2009,2,12,23,0,47,43,2009-02
2009-02-12 00:00:00,2009,2,12,23,30,48,43,2009-02
2009-02-13 00:00:00,2009,2,13,0,0,1,44,2009-02
2009-02-13 00:00:00,2009,2,13,0,30,2,44,2009-02
2009-02-13 00:00:00,2009,2,13,1,0,3,44,2009-02
2009-02-13 00:00:00,2009,2,13,1,30,4,44,2009-02
2009-02-13 00:00:00,2009,2,13,2,0,5,44,2009-02
2009-02-13 00:00:00,2009,2,13,2,30,6,44,2009-02
2009-02-13 00:00:00,2009,2,13,3,0,7,44,2009-02
2009-02-13 00:00:00,2009,2,13,3,30,8,44,2009-02
2009-02-13 00:00:00,2009,2,13,4,0,9,44,2009-02
2009-02-13 00:00:00,2009,2,13,4,30,10,44,2009-02
2009-02-13 00:00:00,2009,2,13,5,0,11,44,2009-02
2009-02-13 00:00:00,2009,2,13,5,30,12,44,2009-02
2009-02-13 00:00:00,2009,2,13,6,0,13,44,2009-02
2009-02-13 00:00:00,2009,2,13,6,30,14,44,2009-02
2009-02-13 00:00:00,2009,2,13,7,0,15,44,2009-02
2009-02-13 00:00:00,2009,2,13,7,30,16,44,2009-02
2009-02-13 00:00:00,2009,2,13,8,0,17,44,2009-02
2009-02-13 00:00:00,2009,2,13,8,30,18,44,2009-02
2009-02-13 00:00:00,2009,2,13,9,0,19,44,2009-02
2009-02-13 00:00:00,2009,2,13,9,30,20,44,2009-02
2009-02-13 00:00:00,2009,2,13,10,0,21,44,2009-02
2009-02-13 00:00:00,2009,2,13,10,30,22,44,2009-02
2009-02-13 00:00:00,2009,2,13,11,0,23,44,2009-02
2009-02-13 00:00:00,2009,2,13,11,30,24,44,2009-02
2009-02-13 00:00:00,2009,2,13,12,0,25,44,2009-02
2009-02-13 00:00:00,2009,2,13,12,30,26,44,2009-02
2009-02-13 00:00:00,2009,2,13,13,0,27,44,2009-02
2009-02-13 00:00:00,2009,2,13,13,30,28,44,2009-02
2009-02-13 00:00:00,2009,2,13,14,0,29,44,2009-02
2009-02-13 00:00:00,2009,2,13,14,30,30,44,2009-02
2009-02-13 00:00:00,2009,2,13,15,0,31,44,2009-02
2009-02-13 00:00:00,2009,2,13,15,30,32,44,2009-02
2009-02-13 00:00:00,2009,2,13,16,0,33,44,2009-02
2009-02-13 00:00:00,2009,2,13,16,30,34,44,2009-02
2009-02-13 00:00:00,2009,2,13,17,0,35,44,2009-02
2009-02-13 00:00:00,2009,2,13,17,30,36,44,2009-02
2009-02-13 00:00:00,2009,2,13,18,0,37,44,2009-02
2009-02-13 00:00:00,2009,2,13,18,30,38,44,2009-02
2009-02-13 00:00:00,2009,2,13,19,0,39,44,2009-02
2009-02-13 00:00:00,2009,2,13,19,30,40,44,2009-02
2009-02-13 00:00:00,2009,2,13,20,0,41,44,2009-02
2009-02-13 00:00:00,2009,2,13,20,30,42,44,2009-02
2009-02-13 00:00:00,2009,2,13,21,0,43,44,2009-02
2009-02-13 00:00:00,2009,2,13,21,30,44,44,2009-02
2009-02-13 00:00:00,2009,2,13,22,0,45,44,2009-02
2009-02-13 00:00:00,2009,2,13,22,30,46,44,2009-02
2009-02-13 00:00:00,2009,2,13,23,0,47,44,2009-02
2009-02-13 00:00:00,2009,2,13,23,30,48,44,2009-02
2009-02-14 00:00:00,2009,2,14,0,0,1,45,2009-02
2009-02-14 00:00:00,2009,2,14,0,30,2,45,2009-02
2009-02-14 00:00:00,2009,2,14,1,0,3,45,2009-02
2009-02-14 00:00:00,2009,2,14,1,30,4,45,2009-02
2009-02-14 00:00:00,2009,2,14,2,0,5,45,2009-02
2009-02-14 00:00:00,2009,2,14,2,30,6,45,2009-02
2009-02-14 00:00:00,2009,2,14,3,0,7,45,2009-02
2009-02-14 00:00:00,2009,2,14,3,30,8,45,2009-02
2009-02-14 00:00:00,2009,2,14,4,0,9,45,2009-02
2009-02-14 00:00:00,2009,2,14,4,30,10,45,2009-02
2009-02-14 00:00:00,2009,2,14,5,0,11,45,2009-02
2009-02-14 00:00:00,2009,2,14,5,30,12,45,2009-02
2009-02-14 00:00:00,2009,2,14,6,0,13,45,2009-02
2009-02-14 00:00:00,2009,2,14,6,30,14,45,2009-02
2009-02-14 00:00:00,2009,2,14,7,0,15,45,2009-02
2009-02-14 00:00:00,2009,2,14,7,30,16,45,2009-02
2009-02-14 00:00:00,2009,2,14,8,0,17,45,2009-02
2009-02-14 00:00:00,2009,2,14,8,30,18,45,2009-02
2009-02-14 00:00:00,2009,2,14,9,0,19,45,2009-02
2009-02-14 00:00:00,2009,2,14,9,30,20,45,2009-02
2009-02-14 00:00:00,2009,2,14,10,0,21,45,2009-02
2009-02-14 00:00:00,2009,2,14,10,30,22,45,2009-02
2009-02-14 00:00:00,2009,2,14,11,0,23,45,2009-02
2009-02-14 00:00:00,2009,2,14,11,30,24,45,2009-02
2009-02-14 00:00:00,2009,2,14,12,0,25,45,2009-02
2009-02-14 00:00:00,2009,2,14,12,30,26,45,2009-02
2009-02-14 00:00:00,2009,2,14,13,0,27,45,2009-02
2009-02-14 00:00:00,2009,2,14,13,30,28,45,2009-02
2009-02-14 00:00:00,2009,2,14,14,0,29,45,2009-02
2009-02-14 00:00:00,2009,2,14,14,30,30,45,2009-02
2009-02-14 00:00:00,2009,2,14,15,0,31,45,2009-02
2009-02-14 00:00:00,2009,2,14,15,30,32,45,2009-02
2009-02-14 00:00:00,2009,2,14,16,0,33,45,2009-02
2009-02-14 00:00:00,2009,2,14,16,30,34,45,2009-02
2009-02-14 00:00:00,2009,2,14,17,0,35,45,2009-02
2009-02-14 00:00:00,2009,2,14,17,30,36,45,2009-02
2009-02-14 00:00:00,2009,2,14,18,0,37,45,2009-02
2009-02-14 00:00:00,2009,2,14,18,30,38,45,2009-02
2009-02-14 00:00:00,2009,2,14,19,0,39,45,2009-02
2009-02-14 00:00:00,2009,2,14,19,30,40,45,2009-02
2009-02-14 00:00:00,2009,2,14,20,0,41,45,2009-02
2009-02-14 00:00:00,2009,2,14,20,30,42,45,2009-02
2009-02-14 00:00:00,2009,2,14,21,0,43,45,2009-02
2009-02-14 00:00:00,2009,2,14,21,30,44,45,2009-02
2009-02-14 00:00:00,2009,2,14,22,0,45,45,2009-02
2009-02-14 00:00:00,2009,2,14,22,30,46,45,2009-02
2009-02-14 00:00:00,2009,2,14,23,0,47,45,2009-02
2009-02-14 00:00:00,2009,2,14,23,30,48,45,2009-02
2009-02-15 00:00:00,2009,2,15,0,0,1,46,2009-02
2009-02-15 00:00:00,2009,2,15,0,30,2,46,2009-02
2009-02-15 00:00:00,2009,2,15,1,0,3,46,2009-02
2009-02-15 00:00:00,2009,2,15,1,30,4,46,2009-02
2009-02-15 00:00:00,2009,2,15,2,0,5,46,2009-02
2009-02-15 00:00:00,2009,2,15,2,30,6,46,2009-02
2009-02-15 00:00:00,2009,2,15,3,0,7,46,2009-02
2009-02-15 00:00:00,2009,2,15,3,30,8,46,2009-02
2009-02-15 00:00:00,2009,2,15,4,0,9,46,2009-02
2009-02-15 00:00:00,2009,2,15,4,30,10,46,2009-02
2009-02-15 00:00:00,2009,2,15,5,0,11,46,2009-02
2009-02-15 00:00:00,2009,2,15,5,30,12,46,2009-02
2009-02-15 00:00:00,2009,2,15,6,0,13,46,2009-02
2009-02-15 00:00:00,2009,2,15,6,30,14,46,2009-02
2009-02-15 00:00:00,2009,2,15,7,0,15,46,2009-02
2009-02-15 00:00:00,2009,2,15,7,30,16,46,2009-02
2009-02-15 00:00:00,2009,2,15,8,0,17,46,2009-02
2009-02-15 00:00:00,2009,2,15,8,30,18,46,2009-02
2009-02-15 00:00:00,2009,2,15,9,0,19,46,2009-02
2009-02-15 00:00:00,2009,2,15,9,30,20,46,2009-02
2009-02-15 00:00:00,2009,2,15,10,0,21,46,2009-02
2009-02-15 00:00:00,2009,2,15,10,30,22,46,2009-02
2009-02-15 00:00:00,2009,2,15,11,0,23,46,2009-02
2009-02-15 00:00:00,2009,2,15,11,30,24,46,2009-02
2009-02-15 00:00:00,2009,2,15,12,0,25,46,2009-02
2009-02-15 00:00:00,2009,2,15,12,30,26,46,2009-02
2009-02-15 00:00:00,2009,2,15,13,0,27,46,2009-02
2009-02-15 00:00:00,2009,2,15,13,30,28,46,2009-02
2009-02-15 00:00:00,2009,2,15,14,0,29,46,2009-02
2009-02-15 00:00:00,2009,2,15,14,30,30,46,2009-02
2009-02-15 00:00:00,2009,2,15,15,0,31,46,2009-02
2009-02-15 00:00:00,2009,2,15,15,30,32,46,2009-02
2009-02-15 00:00:00,2009,2,15,16,0,33,46,2009-02
2009-02-15 00:00:00,2009,2,15,16,30,34,46,2009-02
2009-02-15 00:00:00,2009,2,15,17,0,35,46,2009-02
2009-02-15 00:00:00,2009,2,15,17,30,36,46,2009-02
2009-02-15 00:00:00,2009,2,15,18,0,37,46,2009-02
2009-02-15 00:00:00,2009,2,15,18,30,38,46,2009-02
2009-02-15 00:00:00,2009,2,15,19,0,39,46,2009-02
2009-02-15 00:00:00,2009,2,15,19,30,40,46,2009-02
2009-02-15 00:00:00,2009,2,15,20,0,41,46,2009-02
2009-02-15 00:00:00,2009,2,15,20,30,42,46,2009-02
2009-02-15 00:00:00,2009,2,15,21,0,43,46,2009-02
2009-02-15 00:00:00,2009,2,15,21,30,44,46,2009-02
2009-02-15 00:00:00,2009,2,15,22,0,45,46,2009-02
2009-02-15 00:00:00,2009,2,15,22,30,46,46,2009-02
2009-02-15 00:00:00,2009,2,15,23,0,47,46,2009-02
2009-02-15 00:00:00,2009,2,15,23,30,48,46,2009-02
2009-02-16 00:00:00,2009,2,16,0,0,1,47,2009-02
2009-02-16 00:00:00,2009,2,16,0,30,2,47,2009-02
2009-02-16 00:00:00,2009,2,16,1,0,3,47,2009-02
2009-02-16 00:00:00,2009,2,16,1,30,4,47,2009-02
2009-02-16 00:00:00,2009,2,16,2,0,5,47,2009-02
2009-02-16 00:00:00,2009,2,16,2,30,6,47,2009-02
2009-02-16 00:00:00,2009,2,16,3,0,7,47,2009-02
2009-02-16 00:00:00,2009,2,16,3,30,8,47,2009-02
2009-02-16 00:00:00,2009,2,16,4,0,9,47,2009-02
2009-02-16 00:00:00,2009,2,16,4,30,10,47,2009-02
2009-02-16 00:00:00,2009,2,16,5,0,11,47,2009-02
2009-02-16 00:00:00,2009,2,16,5,30,12,47,2009-02
2009-02-16 00:00:00,2009,2,16,6,0,13,47,2009-02
2009-02-16 00:00:00,2009,2,16,6,30,14,47,2009-02
2009-02-16 00:00:00,2009,2,16,7,0,15,47,2009-02
2009-02-16 00:00:00,2009,2,16,7,30,16,47,2009-02
2009-02-16 00:00:00,2009,2,16,8,0,17,47,2009-02
2009-02-16 00:00:00,2009,2,16,8,30,18,47,2009-02
2009-02-16 00:00:00,2009,2,16,9,0,19,47,2009-02
2009-02-16 00:00:00,2009,2,16,9,30,20,47,2009-02
2009-02-16 00:00:00,2009,2,16,10,0,21,47,2009-02
2009-02-16 00:00:00,2009,2,16,10,30,22,47,2009-02
2009-02-16 00:00:00,2009,2,16,11,0,23,47,2009-02
2009-02-16 00:00:00,2009,2,16,11,30,24,47,2009-02
2009-02-16 00:00:00,2009,2,16,12,0,25,47,2009-02
2009-02-16 00:00:00,2009,2,16,12,30,26,47,2009-02
2009-02-16 00:00:00,2009,2,16,13,0,27,47,2009-02
2009-02-16 00:00:00,2009,2,16,13,30,28,47,2009-02
2009-02-16 00:00:00,2009,2,16,14,0,29,47,2009-02
2009-02-16 00:00:00,2009,2,16,14,30,30,47,2009-02
2009-02-16 00:00:00,2009,2,16,15,0,31,47,2009-02
2009-02-16 00:00:00,2009,2,16,15,30,32,47,2009-02
