ID,date_cer,kwh
2533,41337,1.089210127
2533,41338,0.513873418
2533,41339,2.902377215
2533,41340,2.492789873
2533,41341,2.261043038
2533,41342,0.591458228
2533,41343,2.924040506
2533,41344,1.061501266
2533,41345,0
2533,41346,
2533,41347,0
2533,41348,0
2533,41401,
2533,41402,
2533,41403,
2533,41404,-999
2533,41405,
2533,41406,
2533,41407,
2533,41408,
2533,41409,-999
2533,41410,-999
2533,41411,
2533,41412,
2533,41413,1.746044051
2533,41414,2.897188101
2533,41415,2.88664557
2533,41416,2.891665823
2533,41417,2.892167848
2533,41418,2.599487089
2533,41419,2.539746076
2533,41420,2.5779
2533,41421,2.461932152
2533,41422,2.64968962
2533,41423,0.782155443
2533,41424,
2533,41425,
2533,41426,
2533,41427,2.616555949
2533,41428,0.715888101
2533,41429,
2533,41430,
2533,41431,2.495567848
2533,41432,2.715454937
2533,41433,
2533,41434,0
2533,41435,1.999566835
2533,41436,2.792766835
2533,41437,2.841965316
2533,41438,0.176210886
2533,41439,2.038222785
2533,41440,0.231433671
2533,41441,1.938821772
2533,41442,2.385122278
2533,41443,2.903212405
2533,41444,1.431776203
2533,41445,
2533,41446,
2533,41447,
2533,41448,-999
2533,41501,
2533,41502,-999
2533,41503,
2533,41504,0
2533,41505,-999
2533,41506,
2533,41507,-999
2533,41508,-999
2533,41509,0
2533,41510,
2533,41511,
2533,41512,0
2533,41513,
2533,41514,1.078244177
2533,41515,2.91718481
2533,41516,2.895407215
2533,41517,2.933897848
2533,41518,2.939975316
2533,41519,2.839190633
2533,41520,2.822984051
2533,41521,2.900978228
2533,41522,2.60065
2533,41523,2.639647089
2533,41524,2.283608734
2533,41525,2.217263038
2533,41526,2.261831139
2533,41527,2.255753671
2533,41528,2.289686203
2533,41529,2.239547089
2533,41530,2.172694937
2533,41531,1.589257975
2533,41532,1.639397089
2533,41533,0.138768861
2533,41534,1.550260886
2533,41535,2.912120253
2533,41536,2.189407975
2533,41537,2.20055
2533,41538,1.817163038
2533,41539,2.144839873
2533,41540,2.189407975
2533,41541,1.794878987
2533,41542,2.217263038
2533,41543,1.811592025
2533,41544,1.067102152
2533,41545,-999
2533,41546,1.933647848
2533,41547,1.067102152
2533,41548,-999
2533,41601,
2533,41602,-999
2533,41603,0
2533,41604,0
2533,41605,0
2533,41606,
2533,41607,-999
2533,41608,-999
2533,41609,
2533,41610,-999
2533,41611,0
2533,41612,
2533,41613,
2533,41614,
2533,41615,2.642067595
2533,41616,2.864685316
2533,41617,2.85355443
2533,41618,2.242873544
2533,41619,2.919833797
2533,41620,2.25400443
2533,41621,2.930964684
2533,41622,1.182403671
2533,41623,-999
2533,41624,
2533,41625,
2533,41626,0
2533,41627,0
2533,41628,
2533,41629,2.309658861
2533,41630,2.936530127
2533,41631,2.59805
2533,41632,2.947661013
2533,41633,2.936530127
2533,41634,2.631442658
2533,41635,2.670400759
2533,41636,2.381503671
2533,41637,2.259569873
2533,41638,2.220611772
2533,41639,2.137130127
2533,41640,2.242873544
2533,41641,2.075910253
2533,41642,2.026327215
2533,41643,2.265135316
2533,41644,1.065529367
2533,41645,0.438658101
2533,41646,
2533,41647,-999
2533,41648,
2533,41701,
2533,41702,0
2533,41703,
2533,41704,-999
2533,41705,-999
2533,41706,0
2533,41707,-999
2533,41708,-999
2533,41709,0
2533,41710,0
2533,41711,
2533,41712,
2533,41713,
2533,41714,
2533,41715,0
2533,41716,0.838358101
2533,41717,2.919833797
2533,41718,2.909208861
2533,41719,2.936530127
2533,41720,2.931470633
2533,41721,2.925399241
2533,41722,2.925399241
2533,41723,2.937036076
2533,41724,2.375938228
2533,41725,2.320283797
2533,41726,2.681531646
2533,41727,2.303587468
2533,41728,2.325849241
2533,41729,2.343051519
2533,41730,2.231742658
2533,41731,1.987369114
2533,41732,2.081475696
2533,41733,1.859869873
2533,41734,2.242873544
2533,41735,2.19835
2533,41736,1.493056582
2533,41737,-999
2533,41738,
2533,41739,0
2533,41740,
2533,41741,
2533,41742,0
2533,41743,0
2533,41744,
2533,41745,-999
2533,41746,
2533,41747,0
2533,41748,0
2533,41801,-999
2533,41802,
2533,41803,
2533,41804,-999
2533,41805,
2533,41806,-999
2533,41807,0
2533,41808,
2533,41809,
2533,41810,0
2533,41811,
2533,41812,0
2533,41813,
2533,41814,
2533,41815,0.204850127
2533,41816,2.895652405
2533,41817,2.613100506
2533,41818,2.103497975
2533,41819,2.906248101
2533,41820,0.786099747
2533,41821,2.602000253
2533,41822,2.640851139
2533,41823,2.945098987
2533,41824,2.951153671
2533,41825,2.950649114
2533,41826,2.867397215
2533,41827,2.286652152
2533,41828,2.308348101
2533,41829,2.236701013
2533,41830,2.17564962
2533,41831,2.1923
2533,41832,0.1993
2533,41833,
2533,41834,-999
2533,41835,1.267951646
2533,41836,2.900697975
2533,41837,2.247801266
2533,41838,2.890102278
2533,41839,2.579799747
2533,41840,2.186749873
2533,41841,2.324998481
2533,41842,1.926398481
2533,41843,2.679702025
2533,41844,1.156949114
2533,41845,-999
2533,41846,-999
2533,41847,
2533,41848,
2533,41901,0
2533,41902,
2533,41903,0
2533,41904,
2533,41905,
2533,41906,-999
2533,41907,
2533,41908,-999
2533,41909,0
2533,41910,
2533,41911,
2533,41912,-999
2533,41913,
2533,41914,2.261611139
2533,41915,2.913688861
2533,41916,2.913688861
2533,41917,1.984956835
2533,41918,2.936365443
2533,41919,2.930318354
2533,41920,2.775613671
2533,41921,2.880933797
2533,41922,2.58765
2533,41923,2.305452532
2533,41924,2.288823038
2533,41925,2.31149962
2533,41926,2.510045696
2533,41927,2.294870127
2533,41928,2.172920506
2533,41929,1.79145
2533,41930,2.244477722
2533,41931,2.11244962
2533,41932,2.200636329
2533,41933,1.819165823
2533,41934,2.184006835
2533,41935,2.001586329
2533,41936,2.255564051
2533,41937,2.068104304
2533,41938,0.895473038
2533,41939,2.560438101
2533,41940,2.084229873
2533,41941,2.123032025
2533,41942,1.896770127
2533,41943,2.034845316
2533,41944,0.912102532
2533,41945,0
2533,41946,-999
2533,41947,-999
2533,41948,0
2533,42001,0
2533,42002,0
2533,42003,0
2533,42004,
2533,42005,
2533,42006,0
2533,42007,
2533,42008,-999
2533,42009,
2533,42010,0
2533,42011,
2533,42012,-999
2533,42013,1.263668354
2533,42014,2.94805443
2533,42015,2.936943038
2533,42016,2.599055696
2533,42017,1.208111392
2533,42018,2.964721519
2533,42019,2.244501266
2533,42020,2.494002532
2533,42021,1.146998734
2533,42022,
2533,42023,-999
2533,42024,-999
2533,42025,1.501553165
2533,42026,2.920781013
2533,42027,2.243996203
2533,42028,2.649056962
2533,42029,2.227834177
2533,42030,2.211167089
2533,42031,2.172277215
2533,42032,2.138943038
2533,42033,1.917725316
2533,42034,1.928331646
2533,42035,2.261168354
2533,42036,1.989444304
2533,42037,2.200055696
2533,42038,1.717720253
2533,42039,1.119220253
2533,42040,1.939948101
2533,42041,1.208111392
2533,42042,2.63188481
2533,42043,0.510113924
2533,42044,1.457612658
2533,42045,-999
2533,42046,
2533,42047,-999
2533,42048,
2533,42101,
2533,42102,-999
2533,42103,
2533,42104,0
2533,42105,
2533,42106,
2533,42107,0
2533,42108,-999
2533,42109,0
2533,42110,0
2533,42111,-999
2533,42112,1.1973
2533,42113,2.926564937
2533,42114,2.921007848
2533,42115,2.877056329
2533,42116,2.566364557
2533,42117,2.943236203
2533,42118,2.910398861
2533,42119,2.316800759
2533,42120,2.943236203
2533,42121,2.605264177
2533,42122,2.350143291
2533,42123,2.200607089
2533,42124,2.23394962
2533,42125,2.228392532
2533,42126,2.19505
2533,42127,2.211721266
2533,42128,1.989942911
2533,42129,2.111693671
2533,42130,2.089970506
2533,42131,1.873749241
2533,42132,0.748186203
2533,42133,
2533,42134,0.63754962
2533,42135,2.926564937
2533,42136,1.152843291
2533,42137,2.178378734
2533,42138,2.405714177
2533,42139,1.868192152
2533,42140,2.267292152
2533,42141,2.150593291
2533,42142,1.829292532
2533,42143,2.178378734
2533,42144,1.080601139
2533,42145,-999
2533,42146,
2533,42147,
2533,42148,0
2533,42201,-999
2533,42202,
2533,42203,
2533,42204,-999
2533,42205,-999
2533,42206,
2533,42207,
2533,42208,0
2533,42209,
2533,42210,
2533,42211,0
2533,42212,
2533,42213,-999
2533,42214,
2533,42215,
2533,42216,2.226672911
2533,42217,2.878762785
2533,42218,2.944727089
2533,42219,2.325871139
2533,42220,2.480962785
2533,42221,0.275942278
2533,42222,
2533,42223,-999
2533,42224,1.304179747
2533,42225,2.955805063
2533,42226,2.662742278
2533,42227,2.07208481
2533,42228,1.629972911
2533,42229,0
2533,42230,
2533,42231,-999
2533,42232,1.248789873
2533,42233,2.944727089
2533,42234,1.497037215
2533,42235,2.922571139
2533,42236,2.5857
2533,42237,2.602316962
2533,42238,2.204516962
2533,42239,2.414494937
2533,42240,2.364644051
2533,42241,2.232211899
2533,42242,2.293140759
2533,42243,0.541310127
2533,42244,
2533,42245,-999
2533,42246,
2533,42247,
2533,42248,-999
2533,42301,0
2533,42302,
2533,42303,
2533,42304,-999
2533,42305,0
2533,42306,
2533,42307,-999
2533,42308,
2533,42309,
2533,42310,-999
2533,42311,0
2533,42312,
2533,42313,0
2533,42314,-999
2533,42315,
2533,42316,1.252249367
2533,42317,2.913868608
2533,42318,2.89676962
2533,42319,2.929961772
2533,42320,2.86408038
2533,42321,2.284223544
2533,42322,2.648834304
2533,42323,2.632238228
2533,42324,2.394864051
2533,42325,2.361671899
2533,42326,2.28975557
2533,42327,2.190682025
2533,42328,2.251534304
2533,42329,2.229406203
2533,42330,2.422021266
2533,42331,2.273662405
2533,42332,1.809978101
2533,42333,1.832106203
2533,42334,1.782317975
2533,42335,1.886923544
2533,42336,1.942243797
2533,42337,1.948278734
2533,42338,1.842667342
2533,42339,1.782317975
2533,42340,1.793382025
2533,42341,2.179617975
2533,42342,1.826574177
2533,42343,1.997564051
2533,42344,0.99325
2533,42345,-999
2533,42346,0
2533,42347,0
2533,42348,
2533,42401,
2533,42402,0
2533,42403,
2533,42404,
2533,42405,
2533,42406,-999
2533,42407,-999
2533,42408,
2533,42409,
2533,42410,
2533,42411,
2533,42412,
2533,42413,
2533,42414,-999
2533,42415,
2533,42416,-999
2533,42417,0.011047342
2533,42418,2.897918608
2533,42419,2.914991772
2533,42420,2.91448962
2533,42421,2.91448962
2533,42422,2.920515443
2533,42423,2.920013291
2533,42424,2.595121013
2533,42425,2.341534304
2533,42426,2.633786709
2533,42427,2.413342025
2533,42428,2.275250253
2533,42429,2.281276076
2533,42430,1.961405316
2533,42431,2.060329241
2533,42432,2.237086709
2533,42433,2.137660633
2533,42434,2.127115443
2533,42435,1.884073924
2533,42436,2.214992025
2533,42437,2.187373671
2533,42438,1.944834304
2533,42439,2.066355063
2533,42440,2.198421013
2533,42441,2.214489873
2533,42442,2.082926076
2533,42443,1.823815696
2533,42444,1.057531899
2533,42445,
2533,42446,0
2533,42447,
2533,42448,-999
2533,42501,
2533,42502,0
2533,42503,
2533,42504,0
2533,42505,-999
2533,42506,-999
2533,42507,0
2533,42508,-999
2533,42509,0
2533,42510,-999
2533,42511,
2533,42512,-999
2533,42513,
2533,42514,
2533,42515,
2533,42516,2.661501772
2533,42517,2.894452658
2533,42518,2.899505823
2533,42519,2.905064304
2533,42520,0.477018734
2533,42521,
2533,42522,0.548773671
2533,42523,2.933362025
2533,42524,2.905064304
2533,42525,2.927298228
2533,42526,2.273418734
2533,42527,2.267860253
2533,42528,2.245121013
2533,42529,2.134962025
2533,42530,0.897947342
2533,42531,-999
2533,42532,
2533,42533,
2533,42534,1.984883038
2533,42535,2.877777215
2533,42536,2.101105823
2533,42537,1.885335696
2533,42538,2.522539747
2533,42539,2.151132152
2533,42540,2.278977215
2533,42541,1.74081519
2533,42542,2.378524557
2533,42543,1.619033924
2533,42544,
2533,42545,
2533,42546,-999
2533,42547,
2533,42548,0
2533,42601,-999
2533,42602,
2533,42603,
2533,42604,-999
2533,42605,
2533,42606,-999
2533,42607,-999
2533,42608,-999
2533,42609,-999
2533,42610,
2533,42611,-999
2533,42612,
2533,42613,-999
2533,42614,-999
2533,42615,2.753193418
2533,42616,2.852334684
2533,42617,2.863968608
2533,42618,2.885718987
2533,42619,2.664168608
2533,42620,2.602964051
2533,42621,2.447676456
2533,42622,2.286318987
2533,42623,1.254440506
2533,42624,
2533,42625,-999
2533,42626,-999
2533,42627,-999
2533,42628,0
2533,42629,-999
2533,42630,
2533,42631,0
2533,42632,0.649476456
2533,42633,2.919103291
2533,42634,2.891788861
2533,42635,1.692483038
2533,42636,2.891788861
2533,42637,2.225620253
2533,42638,2.486118987
2533,42639,1.926173165
2533,42640,2.358651646
2533,42641,2.025820253
2533,42642,2.114339241
2533,42643,2.242312405
2533,42644,1.043512405
2533,42645,-999
2533,42646,-999
2533,42647,
2533,42648,
2533,42701,
2533,42702,
2533,42703,
2533,42704,0
2533,42705,
2533,42706,
2533,42707,0
2533,42708,
2533,42709,0
2533,42710,0
2533,42711,-999
2533,42712,0.115553165
2533,42713,2.893853165
2533,42714,2.888829114
2533,42715,2.877273797
2533,42716,2.833564557
2533,42717,2.331661899
2533,42718,2.265846835
2533,42719,1.66497038
2533,42720,
2533,42721,
2533,42722,
2533,42723,
2533,42724,1.934761899
2533,42725,2.22163519
2533,42726,2.838588608
2533,42727,2.26032038
2533,42728,2.447717468
2533,42729,2.243238608
2533,42730,2.133714304
2533,42731,2.061367975
2533,42732,1.990026456
2533,42733,2.205055823
2533,42734,1.300726709
2533,42735,2.337690759
2533,42736,1.978973544
2533,42737,0.562191266
2533,42738,2.298503165
2533,42739,2.18295
2533,42740,2.133714304
2533,42741,2.171897089
2533,42742,1.774997089
2533,42743,1.879497342
2533,42744,1.041988101
2533,42745,0
2533,42746,
2533,42747,
2533,42748,
2533,42801,
2533,42802,
2533,42803,0
2533,42804,-999
2533,42805,-999
2533,42806,
2533,42807,-999
2533,42808,-999
2533,42809,
2533,42810,
2533,42811,
2533,42812,
2533,42813,-999
2533,42814,
2533,42815,0.51797962
2533,42816,2.85567038
2533,42817,2.866723291
2533,42818,1.796600506
2533,42819,2.861196835
2533,42820,2.883302658
2533,42821,1.697626709
2533,42822,
2533,42823,0
2533,42824,-999
2533,42825,-999
2533,42826,
2533,42827,
2533,42828,
2533,42829,
2533,42830,0
2533,42831,-999
2533,42832,
2533,42833,2.265846835
2533,42834,2.871747342
2533,42835,2.866723291
2533,42836,2.530111899
2533,42837,2.30402962
2533,42838,1.813682278
2533,42839,2.106082025
2533,42840,1.008326962
2533,42841,
2533,42842,2.673799747
2533,42843,2.177423544
2533,42844,0.622982278
2533,42845,
2533,42846,
2533,42847,
2533,42848,
2533,42901,
2533,42902,
2533,42903,
2533,42904,
2533,42905,-999
2533,42906,0
2533,42907,
2533,42908,
2533,42909,0
2533,42910,
2533,42911,
2533,42912,
2533,42913,
2533,42914,0.04972557
2533,42915,2.848923544
2533,42916,2.766549873
2533,42917,2.81075038
2533,42918,2.882576203
2533,42919,1.829298228
2533,42920,2.899151392
2533,42921,2.871023797
2533,42922,2.62892557
2533,42923,2.237650633
2533,42924,2.1824
2533,42925,
2533,42926,
2533,42927,0
2533,42928,-999
2533,42929,
2533,42930,0
2533,42931,
2533,42932,0
2533,42933,-999
2533,42934,0
2533,42935,2.59577519
2533,42936,2.893124051
2533,42937,2.866001013
2533,42938,1.328024304
2533,42939,2.821800506
2533,42940,2.231623291
2533,42941,2.177377215
2533,42942,2.1824
2533,42943,1.807197975
2533,42944,1.135651646
2533,42945,
2533,42946,
2533,42947,
2533,42948,0
2533,43001,-999
2533,43002,-999
2533,43003,0
2533,43004,0
2533,43005,
2533,43006,-999
2533,43007,0
2533,43008,-999
2533,43009,
2533,43010,
2533,43011,
2533,43012,-999
2533,43013,0
2533,43014,
2533,43015,1.632131266
2533,43016,2.879226329
2533,43017,2.878723671
2533,43018,2.879226329
2533,43019,2.889782152
2533,43020,2.895814051
2533,43021,1.069656709
2533,43022,-999
2533,43023,
2533,43024,
2533,43025,-999
2533,43026,-999
2533,43027,
2533,43028,
2533,43029,
2533,43030,
2533,43031,-999
2533,43032,-999
2533,43033,
2533,43034,-999
2533,43035,1.847771646
2533,43036,2.906369873
2533,43037,2.88475557
2533,43038,2.531386835
2533,43039,2.399187722
2533,43040,1.979970759
2533,43041,2.426833924
2533,43042,2.002087722
2533,43043,1.902561392
2533,43044,1.10333481
2533,43045,0.915340633
2533,43046,1.549695316
2533,43047,0
2533,43048,-999
2533,43101,
2533,43102,-999
2533,43103,-999
2533,43104,
2533,43105,
2533,43106,-999
2533,43107,
2533,43108,
2533,43109,-999
2533,43110,-999
2533,43111,
2533,43112,
2533,43113,-999
2533,43114,
2533,43115,0.418689114
2533,43116,2.825900506
2533,43117,2.869576709
2533,43118,1.790222278
2533,43119,2.875601013
2533,43120,2.809333671
2533,43121,1.762610886
2533,43122,
2533,43123,0
2533,43124,
2533,43125,
2533,43126,
2533,43127,
2533,43128,
2533,43129,0
2533,43130,
2533,43131,
2533,43132,0
2533,43133,
2533,43134,
2533,43135,2.45138962
2533,43136,2.858532152
2533,43137,2.842467342
2533,43138,2.847487595
2533,43139,0.958868354
2533,43140,0
2533,43141,-999
2533,43142,
2533,43143,
2533,43144,
2533,43145,-999
2533,43146,
2533,43147,
2533,43148,-999
2533,43201,
2533,43202,
2533,43203,-999
2533,43204,
2533,43205,-999
2533,43206,
2533,43207,
2533,43208,
2533,43209,-999
2533,43210,0
2533,43211,0
2533,43212,-999
2533,43213,
2533,43214,0
2533,43215,
2533,43216,2.563916456
2533,43217,2.833775949
2533,43218,2.795583544
2533,43219,2.850862025
2533,43220,0.314082278
2533,43221,2.514668354
2533,43222,2.872470886
2533,43223,0.347249367
2533,43224,0
2533,43225,
2533,43226,0
2533,43227,
2533,43228,-999
2533,43229,-999
2533,43230,-999
2533,43231,
2533,43232,0
2533,43233,
2533,43234,0
2533,43235,2.376472152
2533,43236,2.850862025
2533,43237,2.812167089
2533,43238,2.850862025
2533,43239,2.541805063
2533,43240,1.3895
2533,43241,2.855887342
2533,43242,2.574972152
2533,43243,0.457806329
2533,43244,
2533,43245,
2533,43246,
2533,43247,
2533,43248,
2533,43301,
2533,43302,-999
2533,43303,0
2533,43304,
2533,43305,
2533,43306,-999
2533,43307,0
2533,43308,
2533,43309,0
2533,43310,-999
2533,43311,-999
2533,43312,0
2533,43313,
2533,43314,
2533,43315,0.589972152
2533,43316,2.823222785
2533,43317,2.812167089
2533,43318,2.762416456
2533,43319,2.86141519
2533,43320,0.48544557
2533,43321,2.674473418
2533,43322,2.001081013
2533,43323,2.878501266
2533,43324,2.569444304
2533,43325,0.038694937
2533,43326,0
2533,43327,0
2533,43328,0
2533,43329,
2533,43330,-999
2533,43331,
2533,43332,
2533,43333,0
2533,43334,-999
2533,43335,2.166916456
2533,43336,2.382
2533,43337,2.839806329
2533,43338,2.850359494
2533,43339,2.5805
2533,43340,2.453862025
2533,43341,2.315665823
2533,43342,2.211139241
2533,43343,2.139277215
2533,43344,0.937724051
2533,43345,
2533,43346,-999
2533,43347,
2533,43348,0
2533,43401,-999
2533,43402,
2533,43403,
2533,43404,
2533,43405,
2533,43406,-999
2533,43407,0
2533,43408,0
2533,43409,
2533,43410,
2533,43411,-999
2533,43412,1.050177722
2533,43413,2.858761139
2533,43414,2.831045316
2533,43415,2.305452532
2533,43416,1.984956835
2533,43417,2.869847468
2533,43418,2.255564051
2533,43419,2.880933797
2533,43420,2.770070506
2533,43421,1.514795696
2533,43422,
2533,43423,-999
2533,43424,
2533,43425,-999
2533,43426,
2533,43427,0
2533,43428,0
2533,43429,-999
2533,43430,
2533,43431,
2533,43432,
2533,43433,0.099776962
2533,43434,2.902602532
2533,43435,2.875390633
2533,43436,2.498959367
2533,43437,2.858761139
2533,43438,2.559934177
2533,43439,2.167377342
2533,43440,2.582106835
2533,43441,2.172920506
2533,43442,2.140165443
2533,43443,2.178463671
2533,43444,1.094523038
2533,43445,-999
2533,43446,-999
2533,43447,-999
2533,43448,-999
2533,43501,-999
2533,43502,
2533,43503,
2533,43504,-999
2533,43505,
2533,43506,
2533,43507,
2533,43508,-999
2533,43509,-999
2533,43510,
2533,43511,
2533,43512,
2533,43513,0
2533,43514,2.133349747
2533,43515,2.80437519
2533,43516,2.645012911
2533,43517,2.435536709
2533,43518,2.782325063
2533,43519,2.865013038
2533,43520,2.238087848
2533,43521,-999
2533,43522,-999
2533,43523,0
2533,43524,-999
2533,43525,-999
2533,43526,
2533,43527,
2533,43528,-999
2533,43529,0
2533,43530,0
2533,43531,-999
2533,43532,-999
2533,43533,
2533,43534,0.32974962
2533,43535,2.897587089
2533,43536,2.876038101
2533,43537,2.87002443
2533,43538,2.87052557
2533,43539,2.87002443
2533,43540,2.584375063
2533,43541,2.320775823
2533,43542,2.3754
2533,43543,2.100274557
2533,43544,0.23102519
2533,43545,1.011800127
2533,43546,
2533,43547,
2533,43548,0
2533,43601,-999
2533,43602,0
2533,43603,
2533,43604,
2533,43605,
2533,43606,
2533,43607,
2533,43608,-999
2533,43609,
2533,43610,
2533,43611,
2533,43612,
2533,43613,
2533,43614,-999
2533,43615,2.561677722
2533,43616,2.517588608
2533,43617,2.649855949
2533,43618,2.880321772
2533,43619,0.599211139
2533,43620,0
2533,43621,
2533,43622,
2533,43623,
2533,43624,0
2533,43625,-999
2533,43626,0.456422532
2533,43627,2.907877468
2533,43628,2.864289367
2533,43629,2.907877468
2533,43630,0.247500253
2533,43631,
2533,43632,
2533,43633,1.258543797
2533,43634,2.545144304
2533,43635,2.891845063
2533,43636,2.885832911
2533,43637,2.875311646
2533,43638,1.51155519
2533,43639,
2533,43640,0
2533,43641,1.25904481
2533,43642,2.902366329
2533,43643,2.885832911
2533,43644,1.06114481
2533,43645,
2533,43646,0
2533,43647,
2533,43648,
2533,43701,-999
2533,43702,0
2533,43703,0
2533,43704,-999
2533,43705,
2533,43706,
2533,43707,0
2533,43708,0
2533,43709,
2533,43710,
2533,43711,
2533,43712,-999
2533,43713,
2533,43714,
2533,43715,0.892601013
2533,43716,2.86405443
2533,43717,2.881123291
2533,43718,2.886143544
2533,43719,2.886143544
2533,43720,2.881123291
2533,43721,2.25308962
2533,43722,2.19736481
2533,43723,0.7932
2533,43724,
2533,43725,
2533,43726,
2533,43727,
2533,43728,
2533,43729,-999
2533,43730,
2533,43731,0.958868354
2533,43732,2.869576709
2533,43733,1.140099494
2533,43734,
2533,43735,1.162690633
2533,43736,2.748588608
2533,43737,2.847487595
2533,43738,2.5779
2533,43739,1.597444557
2533,43740,2.192344557
2533,43741,2.1813
2533,43742,1.966433165
2533,43743,1.906190127
2533,43744,1.734999494
2533,43745,1.828878228
2533,43746,0.699321266
2533,43747,
2533,43748,-999
2533,43801,-999
2533,43802,
2533,43803,
2533,43804,
2533,43805,-999
2533,43806,
2533,43807,-999
2533,43808,
2533,43809,0
2533,43810,
2533,43811,
2533,43812,
2533,43813,1.426036456
2533,43814,2.852072911
2533,43815,2.873649114
2533,43816,2.868631392
2533,43817,2.725124557
2533,43818,0.154044051
2533,43819,
2533,43820,-999
2533,43821,
2533,43822,
2533,43823,
2533,43824,
2533,43825,-999
2533,43826,-999
2533,43827,
2533,43828,
2533,43829,-999
2533,43830,1.359802532
2533,43831,2.934363544
2533,43832,1.684950886
2533,43833,2.917805063
2533,43834,1.1892
2533,43835,0.688431392
2533,43836,2.906766076
2533,43837,0.666353418
2533,43838,
2533,43839,0
2533,43840,
2533,43841,-999
2533,43842,-999
2533,43843,
2533,43844,
2533,43845,
2533,43846,0
2533,43847,
2533,43848,-999
2533,43901,-999
2533,43902,
2533,43903,
2533,43904,
2533,43905,
2533,43906,-999
2533,43907,-999
2533,43908,
2533,43909,
2533,43910,
2533,43911,
2533,43912,
2533,43913,
2533,43914,
2533,43915,0.049210886
2533,43916,2.892897089
2533,43917,2.528836962
2533,43918,2.165278987
2533,43919,2.909468101
2533,43920,0.693973924
2533,43921,0
2533,43922,
2533,43923,1.92273962
2533,43924,2.771376329
2533,43925,1.543112785
2533,43926,2.920013291
2533,43927,1.487373924
2533,43928,-999
2533,43929,0
2533,43930,
2533,43931,0
2533,43932,
2533,43933,1.113270759
2533,43934,2.925536962
2533,43935,1.432639367
2533,43936,
2533,43937,0.826542025
2533,43938,2.892394937
2533,43939,2.275752405
2533,43940,2.584073671
2533,43941,2.231060886
2533,43942,2.253657722
2533,43943,1.928263291
2533,43944,1.438163038
2533,43945,0
2533,43946,0
2533,43947,
2533,43948,-999
2533,44001,
2533,44002,
2533,44003,-999
2533,44004,0
2533,44005,
2533,44006,-999
2533,44007,
2533,44008,-999
2533,44009,-999
2533,44010,0
2533,44011,-999
2533,44012,
2533,44013,
2533,44014,2.52182481
2533,44015,2.857333671
2533,44016,2.862341266
2533,44017,2.846316962
2533,44018,2.368091646
2533,44019,2.197833418
2533,44020,2.582416709
2533,44021,0.208816709
2533,44022,
2533,44023,
2533,44024,0
2533,44025,0
2533,44026,0.911883038
2533,44027,2.791233418
2533,44028,2.91742481
2533,44029,1.3846
2533,44030,-999
2533,44031,-999
2533,44032,0
2533,44033,
2533,44034,2.346058228
2533,44035,2.428683544
2533,44036,1.560366582
2533,44037,
2533,44038,0
2533,44039,2.252916962
2533,44040,2.664541266
2533,44041,2.565891646
2533,44042,2.148758987
2533,44043,2.181308354
2533,44044,1.840291139
2533,44045,1.022050127
2533,44046,-999
2533,44047,
2533,44048,
2533,44101,0
2533,44102,
2533,44103,
2533,44104,0
2533,44105,
2533,44106,-999
2533,44107,
2533,44108,
2533,44109,-999
2533,44110,
2533,44111,0
2533,44112,
2533,44113,2.287777215
2533,44114,2.926389873
2533,44115,2.590541772
2533,44116,2.205068354
2533,44117,2.172987342
2533,44118,2.249179747
2533,44119,2.277250633
2533,44120,0.049124051
2533,44121,-999
2533,44122,
2533,44123,-999
2533,44124,
2533,44125,
2533,44126,-999
2533,44127,
2533,44128,-999
2533,44129,0
2533,44130,0
2533,44131,
2533,44132,0.896764557
2533,44133,2.958972152
2533,44134,2.931402532
2533,44135,2.596055696
2533,44136,2.233139241
2533,44137,0.62156962
2533,44138,
2533,44139,
2533,44140,
2533,44141,
2533,44142,0
2533,44143,0
2533,44144,-999
2533,44145,
2533,44146,
2533,44147,0
2533,44148,-999
2533,44201,
2533,44202,-999
2533,44203,
2533,44204,
2533,44205,
2533,44206,0
2533,44207,
2533,44208,-999
2533,44209,
2533,44210,-999
2533,44211,
2533,44212,
2533,44213,-999
2533,44214,0
2533,44215,
2533,44216,-999
2533,44217,
2533,44218,2.640998987
2533,44219,2.949433165
2533,44220,0.523084304
2533,44221,
2533,44222,
2533,44223,1.435848861
2533,44224,2.960968101
2533,44225,0.555683038
2533,44226,
2533,44227,0
2533,44228,-999
2533,44229,-999
2533,44230,0
2533,44231,
2533,44232,
2533,44233,0
2533,44234,
2533,44235,0.104315949
2533,44236,2.960466582
2533,44237,2.911317722
2533,44238,2.905299494
2533,44239,2.283415949
2533,44240,2.317017722
2533,44241,2.217215443
2533,44242,1.882200759
2533,44243,1.755316456
2533,44244,0.770333165
2533,44245,-999
2533,44246,
2533,44247,
2533,44248,-999
2533,44301,0
2533,44302,0
2533,44303,
2533,44304,-999
2533,44305,-999
2533,44306,0
2533,44307,0
2533,44308,-999
2533,44309,-999
2533,44310,
2533,44311,-999
2533,44312,-999
2533,44313,
2533,44314,
2533,44315,0.011027848
2533,44316,2.860222785
2533,44317,2.777513924
2533,44318,2.920374684
2533,44319,2.816111392
2533,44320,0.390486076
2533,44321,
2533,44322,
2533,44323,-999
2533,44324,
2533,44325,-999
2533,44326,-999
2533,44327,0
2533,44328,-999
2533,44329,-999
2533,44330,
2533,44331,
2533,44332,
2533,44333,
2533,44334,1.628111392
